Country Name,Country Code,Series Name,Series Code,1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
"Egypt, Arab Rep.",EGY,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,55.43835,55.56155,55.7691,56.39096,57.1237,58.51824,59.96576,59.76001,61.11903,59.94174,61.50337,60.18805,57.87254,56.48646,60.0001,61.8048,58.53073,60.01382,60.58574,62.20483,61.17373,62.48887,61.14088,60.82944,62.60075,69.86358,68.09492,68.7688,71.09994,72.47632,72.88078,..
"Egypt, Arab Rep.",EGY,Wanted fertility rate (births per woman),SP.DYN.WFRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..,..,2.7,..,..,2.6,..,..,..,..,2.9,..,..,2.5,..,2.3,..,..,2.4,..,..,..,..,..,2.8,..,..,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.888,5.835,5.799,5.765,5.739,5.717,5.701,5.578,5.442,5.371,5.334,5.239,5.16,5.07,4.989,4.871,4.685,4.484,4.304,4.253,4.103,3.967,3.844,3.733,3.654,3.617,3.524,3.442,3.394,3.318,3.261,3.181,3.151,3.109,3.12,3.101,3.108,3.213,3.247,3.335,3.419,3.441,3.436,3.203,3.151,3.098,3.001,2.96,2.917,..
"Egypt, Arab Rep.",EGY,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,123.414,124.248,125.043,119.303,114.161,114.964,109.579,109.525,108.402,108.861,110.852,103.759,102.208,96.67,95.026,92.452,87.159,80.932,78.637,77.542,72.693,69.087,67.189,64.587,63.389,60.782,60.291,58.95,56.768,54.671,54.79,54.639,55.676,56.623,57.158,56.959,57.263,58.306,58.103,58.469,59.123,58.101,56.931,52.246,50.624,49.099,46.431,45.672,..,..
El Salvador,SLV,GDP per capita (current US$),NY.GDP.PCAP.CD,370.71545316849,418.137427526619,462.162172769443,558.757274610081,691.061336495721,719.646650816446,781.323678260589,792.629461307538,755.565945722442,738.969574147634,747.673146142168,765.687100486197,779.281928543907,758.765652447861,781.111027786549,810.35269725594,829.512514644292,897.59298208612,961.778992029035,1047.04315726038,1186.34072499191,1348.90791173359,1552.13020783046,1653.63054885685,1749.50183461649,1858.37139425221,1904.87490234395,1977.84061443838,2051.15877420114,2106.73946874831,2197.48200095937,2273.95550275819,2434.32353117029,2651.43088765876,2814.58988893523,2964.172140237,2889.68588721937,3017.3073947577,3304.97418347889,3471.05126865498,3555.16209958481,3638.51765819162,3761.51368000275,3870.31298246063,3986.04901435439,4145.86235103186,4280.28840404719,3903.39583878605,4551.18466141298,..
El Salvador,SLV,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3115.26903315348,3204.56178897287,3223.24869544589,3312.75230080531,3462.72678483148,3571.67176803523,3355.57259299948,2776.58408259162,2594.61457223736,2404.1239917447,2394.39287203718,2379.41249419469,2347.62033353352,2307.69479020875,2320.56662566472,2316.94513668344,2294.7292875175,2362.4443030425,2356.5174402391,2480.59431669513,2588.19881950203,2680.10512605374,2780.04897920039,2778.94572027961,2843.82883314132,2898.20050859419,2941.48305405789,2957.37186944673,2968.63154421195,3003.69833887897,3042.83465304797,3065.41879061177,3147.22522540017,3285.91760429227,3341.61699589238,3399.33186859674,3315.80159321958,3373.04380892386,3488.15001650142,3572.67142324033,3638.16280104798,3686.09556510433,3761.51368000275,3845.02249616431,3921.31586489377,4009.71655494156,4104.91788888425,3761.75413246649,4134.32168932576,..
El Salvador,SLV,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.007758,3.00389,3.000354,3.172707,2.866141,2.598567,2.961543,3.032409,3.080708,3.12208,2.875105,2.544607,2.717322,2.768728,2.89443,2.755969,3.140939,2.977456,2.821081,2.910689,2.658377,3.132158,3.078251,3.160063,3.193572,2.914656,2.893044,2.863454,3.910686,3.249131,3.126449,..
El Salvador,SLV,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.418379,9.31442,9.30661,9.091051,8.022554,6.550481,6.28803,6.520699,6.734882,6.94657,5.695358,6.037097,6.013507,5.345031,5.404504,5.441125,5.18174,5.294308,5.424321,4.980091,4.512586,5.026469,5.198415,4.939293,5.317226,4.866079,4.621987,5.762571,4.968727,4.421819,4.427368,..
El Salvador,SLV,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.162568,7.066473,6.92629,6.856434,6.105231,5.091082,5.03165,5.15036,5.265956,5.38321,4.55343,4.602601,4.637959,4.283928,4.359808,4.308521,4.328397,4.321758,4.319983,4.110325,3.735407,4.227911,4.288792,4.178981,4.420831,4.037747,3.896603,4.545402,4.525033,3.931821,3.882003,..
El Salvador,SLV,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37.956,38.482,40.338,41.878,40.469,39.062,39.526,42.836,43.377,43.645,42.756,43.338,44.623,42.779,43.053,44.151,44.404,44.391,43.722,43.997,43.897,44.833,45.744,44.536,43.442,43.953,43.233,43.106,43.817,40.315,42.13,43.578
El Salvador,SLV,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,76.896,76.43,73.354,76.312,76.011,74.604,73.234,74.969,73.228,72.34,72.331,71.61,72.218,71.59,71.606,71.988,72.899,72.589,70.368,72.087,72.278,73.047,72.831,71.289,71.268,71.285,71.573,71.585,72.915,67.534,70.292,71.745
El Salvador,SLV,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,56.301,56.347,55.873,58.071,57.167,55.742,55.325,57.875,57.324,57.027,56.522,56.469,57.412,56.102,56.228,56.969,57.513,57.369,55.993,56.942,56.985,57.855,58.257,56.903,56.312,56.599,56.346,56.282,57.279,52.909,55.164,56.62
El Salvador,SLV,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28.008,28.053,29.769,30.1,28.005,26.039,25.85,31.335,30.366,30.389,28.6,29.053,31.36,29.388,29.212,30.374,28.346,27.803,26.247,26.225,26.663,27.606,27.264,26.516,25.606,26.425,25.905,26.581,26.397,22.921,23.876,24.87
El Salvador,SLV,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,61.361,60.478,57.186,60.25,59.799,57.259,54.379,58.32,56.129,54.567,54.139,52.774,54.819,53.748,54.014,54.839,55.737,54.565,51.087,52.101,52.715,52.731,51.868,50.249,50.574,50.322,51.352,50.375,52.413,46.863,48.776,50.479
El Salvador,SLV,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,44.596,44.196,43.413,45.072,43.755,41.464,39.907,44.595,42.99,42.205,41.051,40.597,42.763,41.229,41.282,42.31,41.784,41.031,38.611,39.184,39.781,40.317,39.759,38.604,38.349,38.637,38.92,38.761,39.73,35.205,36.664,38.034
El Salvador,SLV,Female share of employment in senior and middle management (%),SL.EMP.SMGT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37.6,42.9,55.8,42.7,35.6,40.7,34.1,32.6,35.7,43.1,48.8,40.5,..
El Salvador,SLV,"Part time employment, female (% of total female employment)",SL.TLF.PART.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28.57,28.11,27.17,28.77,29.43,27.48,25.52,26.8,26.77,27.26,25.71,25.21,23.93,..
El Salvador,SLV,"Part time employment, male (% of total male employment)",SL.TLF.PART.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21,19.98,19.48,21.69,20.73,19.64,19.85,20.04,20.35,19.87,18.55,17.53,16.37,..
El Salvador,SLV,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.22,23.41,22.68,24.65,24.43,22.97,22.22,22.9,23.02,22.93,21.52,20.7,19.53,..
El Salvador,SLV,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.123,8.322,11.76,8.44,8.684,8.377,9.531,7.938,8.877,9.058,8.107,8.019,9.191,8.76,8.852,8.411,8.251,7.437,9.009,5.41,4.921,4.225,3.955,4.877,4.371,4.826,4.657,4.191,4.022,4.711,4.041,3.544
El Salvador,SLV,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.44,7.089,6.834,6.423,5.876,6.478,5.326,5.779,4.861,3.743,5.218,3.465,3.497,3.826,4.79,3.882,3.708,3.619,4.919,4.152,3.411,3.296,3.326,3.132,3.471,3.847,4.006,3.751,4.382,5.462,4.791,4.214
El Salvador,SLV,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50.21778,50.21298,50.41141,50.36779,51.06095,50.83511,51.76025,51.714,51.53392,51.30535,50.86687,50.16978,52.223,51.93991,49.90278,53.12901,51.73399,51.71711,51.25189,51.08037,51.73195,51.78011,51.13744,54.34678,52.74086,52.47449,52.28506,54.03986,52.61831,52.02243,53.15435,..
El Salvador,SLV,"Wage and salaried workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.WORK.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,62.66481,62.75116,63.19713,59.35469,60.98298,61.04444,61.22196,61.34494,61.37401,61.37056,61.3842,60.23677,63.26988,65.70922,61.79842,65.30769,64.25227,63.25668,61.9239,63.39585,63.09706,62.95647,63.32398,64.981,64.582,65.53091,65.16338,66.29,66.83318,67.91042,68.6184,..
El Salvador,SLV,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,58.2848,58.2849,58.37109,55.96157,57.29363,57.2743,57.6484,57.56157,57.4184,57.25607,57.12563,56.10181,58.65984,60.03819,56.8475,60.17052,59.01782,58.41267,57.3965,58.21964,58.33341,58.24524,58.09536,60.43677,59.58384,59.98874,59.75994,61.14681,60.87211,61.27159,62.13598,..
El Salvador,SLV,Wanted fertility rate (births per woman),SP.DYN.WFRT,..,..,..,..,..,..,..,..,..,..,..,..,4,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..,..,..,2.1,..,..,..,..,2,..,..,..,..,..,..,..,..,..,..,..,..,..,..
El Salvador,SLV,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.895,5.793,5.678,5.567,5.463,5.338,5.227,5.107,4.986,4.831,4.669,4.508,4.346,4.21,4.184,4.108,4.022,3.947,3.87,3.815,3.734,3.66,3.577,3.482,3.377,3.357,3.259,3.14,2.977,2.809,2.675,2.546,2.455,2.393,2.335,2.291,2.261,2.239,2.224,2.187,2.154,2.126,2.067,1.965,1.896,1.849,1.838,1.819,1.803,..
El Salvador,SLV,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,142.651,143.563,143.567,145.18,144.904,145.27,145.381,149.117,151.612,147.583,141.776,134.548,129.437,125.767,124.719,124.759,123.41,123.204,122.632,121.434,123.043,125.98,124.243,123.415,119.688,118.018,113.604,107.896,100.786,92.917,86.67,82.695,80.265,77.46,76.217,73.788,72.071,70.912,70.951,70.643,70.62,70.115,70.359,65.213,61.531,58.197,57.808,56.83,..,..
Equatorial Guinea,GNQ,GDP per capita (current US$),NY.GDP.PCAP.CD,272.448337238163,324.065634769544,368.194969280867,375.55452876076,383.184721165859,..,..,179.261123623496,123.69564857953,140.287918684868,131.976982359418,140.563176599027,164.170223108424,192.328247252027,225.055025151427,232.941824695662,196.83772932599,240.832665408648,229.551626799316,268.697483824239,261.51188336789,186.682398653916,252.975297387051,399.028167175202,730.448749895763,588.641583140383,948.229598488773,1527.05637771592,2031.41938636331,2395.84511947529,3146.51857534028,5337.61438929676,9502.85881614782,11140.1901650513,13776.9033327262,19849.7177669705,14398.770485777,14905.5134317271,18659.4170544306,18756.4264233373,17644.5951619429,16804.9259482413,9788.98377058219,8035.30786982776,8410.39725012272,8719.18621660567,7317.39018853546,6327.59901151363,7506.66752306086,..
Equatorial Guinea,GNQ,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,467.546345885317,470.471966042682,452.214118634784,445.228212181979,423.034602931785,451.897243112188,420.371342081416,420.506232507215,414.850471959869,394.369787638317,373.179616773465,355.914880259718,462.176085066226,494.523727613753,555.84675352564,628.880248173275,1008.32837704646,2424.82850835127,2886.15305290935,3486.79893826115,3941.66352216445,6132.84729641777,6987.94264733963,7604.48069741505,10028.3543489907,11188.4485426031,11508.925922995,12660.905469366,14222.5488381356,13740.839970951,11933.3110347091,12155.8187392844,12625.2959230663,11614.002907703,11200.810678811,9788.98377058219,8594.45019016437,7818.05356358065,7079.65050227129,6472.07086074269,6030.51757008333,5833.1029320687,..
Equatorial Guinea,GNQ,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.58555,5.539599,5.495636,5.428603,5.365,5.256913,5.033587,4.882822,4.712177,4.620096,4.446186,4.383758,4.359129,4.312402,4.278479,4.311769,4.320376,4.307326,4.324861,4.352171,4.36761,4.360929,4.368005,4.34938,4.377785,4.406592,4.417901,4.4472,4.491472,4.127624,4.080972,..
Equatorial Guinea,GNQ,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.61539,11.65916,11.71833,11.82048,11.94942,12.08576,12.13487,12.18288,12.26495,12.34794,12.31971,12.30027,12.30501,12.22166,12.15514,12.11078,12.03156,11.92161,11.87425,11.91072,11.87205,11.80509,11.79949,11.76782,11.75734,11.74818,11.74944,11.74655,11.7329,11.1646,11.15349,..
Equatorial Guinea,GNQ,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.018766,9.044223,9.080914,9.131606,9.195341,9.245011,9.192461,9.166565,9.153505,9.175348,9.11237,9.095073,9.108166,9.060187,9.032087,9.041307,9.017423,8.965109,8.965778,9.021358,9.018314,8.984713,8.990234,8.967559,8.976125,8.989409,8.994864,9.000098,9.003539,8.553316,8.526476,..
Equatorial Guinea,GNQ,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,45.847,45.748,45.686,45.641,45.636,45.639,45.692,45.796,45.886,45.973,45.889,45.889,45.877,45.929,45.92,46.009,46.097,46.173,46.128,45.937,46.037,46.162,46.316,46.397,46.422,46.446,46.518,46.642,46.665,44.763,45.287,46.025
Equatorial Guinea,GNQ,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,61.347,61.299,61.26,61.123,60.847,60.418,59.887,59.382,58.932,58.574,58.298,57.97,57.74,57.613,57.518,57.316,57.1,56.924,56.712,56.39,56.284,56.11,55.917,55.678,55.394,55.274,55.057,54.902,54.7,52.649,53.019,53.809
Equatorial Guinea,GNQ,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,53.39,53.32,53.273,53.206,53.109,52.941,52.746,52.588,52.445,52.344,52.198,52.068,51.981,51.975,51.952,51.915,51.865,51.824,51.704,51.455,51.466,51.459,51.452,51.384,51.262,51.224,51.153,51.136,51.044,49.058,49.49,50.249
Equatorial Guinea,GNQ,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27.906,27.848,27.818,27.683,27.436,27.037,26.549,26.116,25.753,25.466,25.041,24.747,24.513,24.444,24.384,24.302,24.196,24.173,24.028,23.681,23.762,23.674,23.595,23.48,23.254,23.15,23.023,23.008,22.844,20.743,21.49,22.105
Equatorial Guinea,GNQ,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35.059,35.035,35.009,34.803,34.35,33.624,32.697,31.809,31.032,30.447,30.013,29.553,29.225,29.041,28.881,28.5,28.045,27.676,27.251,26.68,26.475,26.149,25.812,25.432,25.045,24.923,24.609,24.428,24.164,22.478,23.064,23.879
Equatorial Guinea,GNQ,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31.446,31.41,31.386,31.229,30.899,30.354,29.66,29.008,28.444,28.027,27.629,27.276,27.013,26.898,26.793,26.552,26.254,26.037,25.731,25.255,25.177,24.96,24.744,24.49,24.181,24.07,23.849,23.749,23.535,21.649,22.309,23.025
Equatorial Guinea,GNQ,Female share of employment in senior and middle management (%),SL.EMP.SMGT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,"Part time employment, female (% of total female employment)",SL.TLF.PART.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,"Part time employment, male (% of total male employment)",SL.TLF.PART.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.975,7.127,7.244,7.307,7.346,7.418,7.48,7.478,7.495,7.496,7.466,7.506,7.476,7.384,7.313,7.234,7.173,7.119,7.175,7.408,7.333,7.248,7.202,7.268,7.408,7.459,7.552,7.54,7.626,8.701,8.411,7.915
Equatorial Guinea,GNQ,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.975,8.132,8.224,8.32,8.388,8.52,8.626,8.648,8.667,8.647,8.932,9.054,9.165,9.113,9.159,9.108,9.073,9.044,9.237,9.723,9.596,9.466,9.281,9.229,9.296,9.283,9.244,9.111,9.176,10.118,10.153,9.742
Equatorial Guinea,GNQ,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.181201,4.066693,3.91423,3.895005,3.747561,3.680622,4.046782,4.189964,4.73325,5.122597,6.00337,6.596093,7.184725,8.207713,9.138149,9.544628,10.35575,11.42646,11.5344,11.04273,11.26359,11.68992,11.17579,11.00737,10.32448,9.683216,9.232368,8.771921,8.319692,7.761099,7.814411,..
Equatorial Guinea,GNQ,"Wage and salaried workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.WORK.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.069668,7.045304,7.08438,7.022505,7.121584,7.389217,8.359208,9.380539,10.28449,11.21413,13.30469,14.94609,16.19864,18.4528,20.16812,21.08212,22.61482,24.46392,24.58747,23.32691,23.52054,24.04243,22.97046,22.39706,21.02584,19.61086,18.3576,17.15389,16.05579,14.85837,14.81434,..
Equatorial Guinea,GNQ,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.825093,5.772922,5.741068,5.70657,5.710252,5.846796,6.572241,7.235843,7.997922,8.71361,10.33026,11.56526,12.57212,14.35765,15.79487,16.54077,17.82313,19.40154,19.55858,18.6306,18.8593,19.36225,18.5119,18.09772,16.99264,15.88029,14.92891,14.00003,13.13962,12.22454,12.21422,..
Equatorial Guinea,GNQ,Wanted fertility rate (births per woman),SP.DYN.WFRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.8,5.795,5.791,5.791,5.795,5.804,5.817,5.835,5.856,5.88,5.903,5.926,5.946,5.962,5.974,5.982,5.986,5.987,5.985,5.984,5.981,5.978,5.971,5.96,5.941,5.914,5.878,5.834,5.785,5.731,5.675,5.618,5.559,5.498,5.433,5.363,5.288,5.209,5.126,5.04,4.952,4.863,4.774,4.686,4.599,4.513,4.429,4.346,4.266,..
Equatorial Guinea,GNQ,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,170.876,171.249,171.362,172.102,173.166,174.35,175.275,177.149,178.029,180.068,180.349,181.919,182.405,183.151,183.828,184.624,185.458,184.778,185.112,185.353,185.011,184.866,184.046,183.812,182.663,181.452,180.357,178.464,177.675,176.326,176.117,177.202,177.692,175.803,175.232,174.103,173.074,171.755,170.478,168.734,167.097,163.445,161.13,158.434,156.047,152.601,148.872,143.936,..,..
Eritrea,ERI,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,248.341309436768,236.130124297588,260.312514902478,267.944681117364,306.322258244353,299.573125105612,320.966609421161,292.352238410153,295.19692403481,305.601464020916,286.29759578769,327.975798198817,401.374525156058,387.898961039094,420.528739757639,450.409713679088,459.178402670323,602.063223832873,504.972460176652,643.790042311239,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,601.163023409692,661.303195287694,777.667974773477,757.358524045248,788.428128012409,840.577017163512,843.988835455269,832.022489632134,793.620561604165,838.898913154417,835.109997639776,780.468139189714,760.348787829391,761.031782421962,741.000743297441,739.739343408004,649.694462305529,657.786458197831,658.586271536765,702.396632469693,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.2063716,0.2124544,0.1793514,0.1728238,0.1315279,0.1393857,0.1623443,0.0920274,0.0705666,0.0916505,0.1383268,0.1577722,0.1334345,0.1979432,0.2168894,0.3150714,0.3307461,0.3533942,0.4513334,0.3105108,0.3654317,0.4627675,0.5724015,0.5946109,0.6930502,0.6690914,0.6444626,0.7140253,0.6476287,0.5447276,0.5419354,..
Eritrea,ERI,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.4786961,0.5090587,0.4484215,0.455284,0.3557267,0.3923527,0.4732541,0.2783668,0.2164696,0.2732469,0.4216661,0.4782116,0.3953113,0.5705012,0.6225766,0.8740951,0.9155055,0.9195276,1.18595,0.8425415,1.030345,1.30204,1.509486,1.72103,1.837144,1.853873,1.706997,2.003663,1.871775,1.8314,1.849279,..
Eritrea,ERI,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.3565443,0.3762632,0.3281607,0.3291134,0.2556699,0.2792163,0.3337913,0.1945375,0.1506809,0.1911303,0.2928533,0.3316498,0.274778,0.3981082,0.4338428,0.6141587,0.6436273,0.6563617,0.8449864,0.5963367,0.7237056,0.9162288,1.079841,1.205763,1.315115,1.312736,1.221218,1.413478,1.310892,1.249432,1.253348,..
Eritrea,ERI,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,67.989,67.636,67.345,66.961,66.95,66.942,66.763,66.738,66.773,66.877,66.845,66.926,67.06,67.207,67.174,67.18,67.148,67.304,67.2,66.907,66.869,66.846,66.974,66.603,66.689,66.574,66.665,66.601,66.526,64.55,64.876,65.669
Eritrea,ERI,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,85.293,85.469,85.665,85.78,86.188,85.909,85.371,84.887,84.398,84.006,82.838,81.737,80.856,80.013,79.142,79.248,79.343,79.742,79.923,80.021,80.496,80.957,81.515,81.378,81.876,81.537,81.523,81.283,80.993,78.741,79.059,79.64
